user,tweet,location,date,sentiment
Nancy Cali⭐️⭐️⭐️,"RT @charliekirk11: Did you know:

Joe Biden’s niece avoids going to prison for running a $100,000 credit card scam

Democrats privilege, it…",None,2020-01-14 16:37:34,neutral
ShariCAConservative,RT @KamVTV: Wow. Kevin McCarthy just said at press conference Nancy Pelosi has been holding articles of impeachment to screw over Bernie Sa…,None,2020-01-14 16:37:34,positive
Bill Hutt,"Most Republicans aren't going to denounce this, certainly not #MoscowMitch. How many Republicans have been spouting… https://t.co/C2fsfEclWX",None,2020-01-14 16:37:35,positive
Hershe Zed,RT @Herbert_L_Reed: McCarthy: Biden Shouldn’t Campaign During Impeachment Trial if He Thinks Pelosi Isn’t Trying to Help Him https://t.co/q…,"Peak, Ahknees",2020-01-14 16:37:36,neutral
#BeBetterAmerica,"If Putin fears @JoeBiden, that’s my guy. I prefer Amy &amp; Mayor Pete but I’m for #MostElectable2020.",Texas / So Cal,2020-01-14 16:37:36,neutral
💜Sass💜💋RabbleRouser💋,"RT @no_silenced: Is This a Funeral or a Rally? Top Democratic Candidate Joe Biden Can’t Fill a Living Room in Iowa

OMG this is Hilarious..…",Fairy Land,2020-01-14 16:37:37,positive
Conservative Kat,"RT @charliekirk11: Did you know:

Joe Biden’s niece avoids going to prison for running a $100,000 credit card scam

Democrats privilege, it…","Massachusetts, USA",2020-01-14 16:37:37,neutral
🦋Chloe 🕊📝📖🗽🎨🐈🐬🌊,RT @CharlotteAlter: Think about how many times male candidates have clashed: Castro confronting Biden. Booker going on the offensive. Eric…,United States🇺🇸,2020-01-14 16:37:37,positive
Policy Not Platitudes,@flagellan @DavidShuster @ewarren @BernieSanders @CNN @shaunking @washingtonpost Even with this Biden is not winning Iowa.,None,2020-01-14 16:37:38,negative
Ed Richards,"RT @gopoundsand1234: 📢 It's All a Plot ‼
It's ALWAYS been a  PLOT‼
and never about substance
❌Russia Russia Russia
❌Mueller Dossier #FISAab…",Mostly Maryland,2020-01-14 16:37:38,neutral
Mncpo(ret),RT @Sun_Q_Tzu: Nice try.  Set up so The NY Times has a basis to refuse to publish evidence related to Hunter Biden’s pay for play from Ukra…,"South Carolina, USA",2020-01-14 16:37:38,positive
Mike Houston,"RT @ChanelRion: RUSSIA HOAX II: HERE WE GO AGAIN...

New York Times' NEW hoax starts like the Steele Dossier lie; nefarious speculation ove…","Virginia Beach, VA",2020-01-14 16:37:38,positive
tK,RT @Amy_Siskind: LOL.  I am calling on @GOPLeader to suspend his enabling of a puppet regime installed by Putin.,None,2020-01-14 16:37:39,positive
Uhmrunn,"RT @JohnAnon404: Democrat shill company Crowd Strike connected to new Russia Hoax related to Biden piggy bank Burisma.

Coincidence?
https:…",United States of America ,2020-01-14 16:37:39,positive
Jennie 🚮,"RT @sgtjanedoe: Elizabeth Warren and Bernie Sanders are fighting over something I spent two minutes trying to figure out and then gave up,…","Hattiesburg, MS",2020-01-14 16:37:39,negative
🇺🇸 roswell2001 🇺🇸,RT @JasonMillerinDC: Rand Paul to force vote on Hunter Biden testimony if GOP backs impeachment witnesses https://t.co/EqvHRCPWNl via @nypo…,"Georgia, USA",2020-01-14 16:37:39,neutral
emmett halliday,"RT @spmaloney: The next president faces a difficult task: restoring the US as a global leader &amp; bringing our country back together.

Joe Bi…","Denver, CO",2020-01-14 16:37:40,negative
Michelle #PolicyOverParty 🌹,RT @mtaibbi: Further underscoring the absurdity of Biden (and Kerry) saying the AUMF vote was not a vote for war: Biden told Bush he'd supp…,"Virginia, USA work in DC",2020-01-14 16:37:40,neutral
Me,"RT @JoyceWhiteVance: I don’t have a candidate in this race, but Biden’s new ad is       🔥🔥🔥 https://t.co/Z8x7plQPjc",None,2020-01-14 16:37:41,positive
🇺🇸Grandma for Trump🇺🇸,"RT @charliekirk11: Did you know:

Joe Biden’s niece avoids going to prison for running a $100,000 credit card scam

Democrats privilege, it…",United States of America,2020-01-14 16:37:41,neutral
mags#NoMoreWar#Iamthe99%,"RT @TweetingYarnie: In advance of tonight’s 9PM ET CNN debate, the Bernie Sanders campaign releases a video that fact checks Joe Biden abou…","Florida, USA",2020-01-14 16:37:42,neutral
Jlkerrihard,RT @joelockhart: If Hunter Biden is called to testify so should Ivanka and Jared and Don Jr. and Eric.  If this part of the trial is about…,Tucson,2020-01-14 16:37:42,neutral
Matthew Kracht,@mehdirhasan @SeanMcElwee Not even close to spot on Biden is irrelevant,None,2020-01-14 16:37:42,negative
David Young BERNS,"RT @BethLynch2020: Warren has for years shown the Left that she's untrustworthy. Today is nothing new. 

Now let's get that bitch Biden.",NYC,2020-01-14 16:37:43,positive
Angry One,"Most hard working administration I can remember! Trump runs circles around these clowns, he came out of retirement… https://t.co/J8Y3KSFIwS",None,2020-01-14 16:37:43,positive
Greg Sargent,"RT @gtconway3d: Yep.  It’s going to be gosh, it won’t be a fair trial if Trump can’t call Hunter Biden and his pet wallaby as witnesses, so…",None,2020-01-14 16:37:43,positive
CNSNews.com,McCarthy: Joe Biden should promise not to campaign when Bernie Sanders cannot. https://t.co/r3vrnVPQHY,DC Metro Area,2020-01-14 16:37:44,neutral
Bella D'Plorable ⭐⭐⭐💖,"RT @ChanelRion: RUSSIA HOAX II: HERE WE GO AGAIN...

New York Times' NEW hoax starts like the Steele Dossier lie; nefarious speculation ove…",Here,2020-01-14 16:37:45,positive
tracy,"RT @MalcolmNance: DNC 2.0. To protect Trump the GRU will manufacture &amp; insert Black propaganda, fake emails in a data base Burisma emails t…",None,2020-01-14 16:37:45,negative
Moche8,RT @davidsirota: These are the very clear differences between @BernieSanders and @JoeBiden that Democratic voters deserve to know about 👇 h…,None,2020-01-14 16:37:45,positive
Arcanjel,"@BidenForce @JoeBiden Biden could sweep Super Tues outside of CA, MA. Looks like CA will be three way tie. In MA, J… https://t.co/Vp7QcGOmpn",America,2020-01-14 16:37:45,positive
John R. Herzog,"RT @ChanelRion: RUSSIA HOAX II: HERE WE GO AGAIN...

New York Times' NEW hoax starts like the Steele Dossier lie; nefarious speculation ove…",Rathdrum Idaho,2020-01-14 16:37:45,positive
Aaron Sortino,"RT @ChanelRion: RUSSIA HOAX II: HERE WE GO AGAIN...

New York Times' NEW hoax starts like the Steele Dossier lie; nefarious speculation ove…","Tennessee, USA",2020-01-14 16:37:46,positive
DavidCGarrett,@RepAdamSchiff Seems like they’re just getting the incriminating evidence on Hunter Biden that you are suppressing.,"Los Angeles, CA",2020-01-14 16:37:46,neutral
JFitz,"RT @owasow: Though still a lot of uncertainty, 538s predictions for Dem primary suggest:
— Sanders &amp; Biden win almost all races
— Sanders w…",North America's High 5,2020-01-14 16:37:47,positive
Michael Jackson,"RT @MalcolmNance: DNC 2.0. To protect Trump the GRU will manufacture &amp; insert Black propaganda, fake emails in a data base Burisma emails t…","Florida, United States",2020-01-14 16:37:47,negative
Marion V. WTAF IS HAPPENING NOW Winall,"RT @gaywonk: Billionaires want Bernie vs Warren.
Big Pharma wants Bernie vs Warren.
Biden wants Bernie vs Warren.
Trump wants Bernie vs War…",East Coast,2020-01-14 16:37:48,positive
Joyce,"RT @ChanelRion: RUSSIA HOAX II: HERE WE GO AGAIN...

New York Times' NEW hoax starts like the Steele Dossier lie; nefarious speculation ove…",None,2020-01-14 16:37:48,positive
Jackie Díaz,"RT @charliekirk11: Did you know:

Joe Biden’s niece avoids going to prison for running a $100,000 credit card scam

Democrats privilege, it…",United States,2020-01-14 16:37:48,neutral
wanda 🥁🍩 #VetsResistSupportsquadron,"My top two were Biden and Bloomberg 
Take the test","Pennsylvania, USA",2020-01-14 16:37:49,positive
🌼😎✌Anna🔮🐕🐤🐢🐞.,@44mmvvpp Biden/ Kamala . They will win of they run together. He serves one term. Then she is elected president for the next eight years.,United States,2020-01-14 16:37:49,positive
~0~ #VoteBlueToSaveAmerica,RT @joelockhart: If Hunter Biden is called to testify so should Ivanka and Jared and Don Jr. and Eric.  If this part of the trial is about…,"California, USA",2020-01-14 16:37:50,neutral
Themis,"RT @RandPaul: My colleagues can’t have it both ways. Calling for some, while blocking others. If we are going to give a platform to witness…",Florida,2020-01-14 16:37:50,neutral
Mary Sadler,"RT @counterchekist: It’s clear that tRUmp fears running against Biden in 2020. 

RIS ops in Ukraine highlight both tRUmp and the Kremlin’s…",An island......,2020-01-14 16:37:50,positive
🔥California For Bernie🔥,"RT @BernieSanders: When you look at my record vs. Joe Biden's record, I just don't think that Biden's record is going to bring forth the en…","CA, USA🇺🇸",2020-01-14 16:37:50,neutral
Kenyetta Harper,"RT @Politics_Polls: North Carolina @ppppolls (1/10-12):
Biden 31%
Sanders 18%
Warren 15%
Bloomberg 8%
Buttigieg 6%
Yang 5%
Klobuchar 3%
Ste…","California, USA",2020-01-14 16:37:50,neutral
JoAnna,.@bgzimmer this might be a q for you: what determines whether we popularly refer to a presidential candidate by fir… https://t.co/XB4bRYzsGJ,"Washington, DC",2020-01-14 16:37:51,positive
Michelle,RT @Amy_Siskind: LOL.  I am calling on @GOPLeader to suspend his enabling of a puppet regime installed by Putin.,Neverland,2020-01-14 16:37:51,positive
Cali🌻Conservative,"RT @michaelbeatty3: MSNBC &amp; CNBC
Chris Matthews &amp; Jim Cramer
told us the OBAMA/BIDEN stimulus was a fraud
#DemDebate #TuesdayThoughts",California😎,2020-01-14 16:37:51,neutral
Former GOP Voting Blue,"@jimsciutto And, regardless of what happens with the impeachment trial, Trump has accomplished his goal of sowing s… https://t.co/ZncdAwXcdK",None,2020-01-14 16:37:52,positive
oldenuf2nobtr,RT @B52Malmet: Fancy Bear 2.0. Mueller warned us. Fiona Hill warned us. Here we are. https://t.co/MBXpURnx4R,Virginia USA,2020-01-14 16:37:52,neutral
JFitz,"RT @owasow: While each state-level prediction has wide ranges of possible outcomes, there’s good reason to think a Biden vs Sanders slog-to…",North America's High 5,2020-01-14 16:37:53,positive
DeanDeSade🌈🌊✊ RESIST! FUCK TRUMP!,"RT @MarshallCohen: This might be the most important news of the day. Russia could leak Burisma emails, and slip in some doctored emails, to…",SF Bay Area,2020-01-14 16:37:54,positive
"Neal Houston, PhD 🇺🇲 ⭐⭐⭐","RT @dbongino: The NY Times and Kyle, on behalf of the Biden campaign and the Democrats, are desperately searching for a new “narrative” to…",DC Constitutional Conservative,2020-01-14 16:37:54,negative
Brett MacDonald,"RT @matt_boose: Oh, now they care about Burisma? https://t.co/vUoaTfm8PK","Boston, MA",2020-01-14 16:37:54,neutral
Jonathan Munitz 🧢🌺🌹👔,"*spoilers of the above post*

Bennet: 🐸
Biden: 🌊
Bloomberg: 💰
Buttigieg: 🌐
Delaney: 🐶
Gabbard: 🌺
Klobuchar: ❄️
Patr… https://t.co/XlWEB4tDDq","Hoboken, NJ",2020-01-14 16:37:55,neutral
MolochWalker™,"RT @sgtjanedoe: Elizabeth Warren and Bernie Sanders are fighting over something I spent two minutes trying to figure out and then gave up,…",Hades,2020-01-14 16:37:56,negative
EricWilliams22101,"RT @ChanelRion: RUSSIA HOAX II: HERE WE GO AGAIN...

New York Times' NEW hoax starts like the Steele Dossier lie; nefarious speculation ove…",None,2020-01-14 16:37:56,positive
1RuffRican 🇺🇸 🇵🇷 (*blue checkmark),"RT @michaelbeatty3: MSNBC &amp; CNBC
Chris Matthews &amp; Jim Cramer
told us the OBAMA/BIDEN stimulus was a fraud
#DemDebate #TuesdayThoughts https…",United States,2020-01-14 16:37:57,neutral
Tom,"RT @SaraCarterDC: .@RepAdamSchiff: 

Joe and Hunter Biden should not testify in Senate

https://t.co/UfJadTZkGZ",United States,2020-01-14 16:37:57,neutral
Michael Paul heinen,"RT @NevadaElJefe: *CRINGE* Biden Camp Rolls Out ""23 Reasons Why Joe Biden!"" - 'Because He Likes Ice Cream' (VIDEO)

WTF! Yep, here's just T…","Montana, USA",2020-01-14 16:37:57,negative
Ana Nebelung,"RT @WarRoom2020: Rep. @MarkMeadows: Let’s do a witness exchange program: @AmbJohnBolton for @JoeBiden &amp; Hunter Biden

👉https://t.co/mJBryuf…",None,2020-01-14 16:37:57,neutral
David Atkins,"RT @MattGrossmann: True that pre-fight, Bernie &amp; Warren are increasingly each other's supporters' 2nd options. But Biden is still a popular…",None,2020-01-14 16:37:57,positive
Michael Paul heinen,"RT @NevadaElJefe: *CRINGE* Biden Camp Rolls Out ""23 Reasons Why Joe Biden!"" - 'Because He Likes Ice Cream' (VIDEO)

WTF! Yep, here's just T…","Montana, USA",2020-01-14 16:37:57,negative
Tammie ⭐️⭐️⭐️,"RT @thebradfordfile: You can add Eric Ciaramella, Hunter Biden, and Joe Biden to your list, cupcake.",United States,2020-01-14 16:37:58,neutral
🇺🇸 Sarah 🇺🇸🇮🇱,"RT @ChanelRion: RUSSIA HOAX II: HERE WE GO AGAIN...

New York Times' NEW hoax starts like the Steele Dossier lie; nefarious speculation ove…",Lonestar State,2020-01-14 16:37:59,positive
Dahling,RT @MSresistor2: @Birdferg @SenatorBraun @All100Senators @MorningBriefing Joe Biden could disrupt everything by *volunteering* to testify.…,Indiana,2020-01-14 16:38:00,neutral
TexMom ⭐️⭐️⭐️,"RT @michaelbeatty3: JOE BIDEN &amp; THE STIMULUS FRAUD
#DemDebate #TuesdayMotivation",None,2020-01-14 16:38:01,neutral
Rosie Q Andujar,"RT @KamVTV: Let me make sure I understand... 

America was sold out to China/Ukraine by Biden 

Iran/middle east by Obama 

Russia/Libya  b…","Florida, USA",2020-01-14 16:38:01,positive
HORSEFEATHERS ⭐️⭐️⭐️,RT @johnfund: Rand Paul to force Senate vote on Hunter Biden testimony if GOP colleagues back Democratic witnesses https://t.co/mrLGOrPF9w,Oregon,2020-01-14 16:38:02,neutral
SneakyPete,"RT @charliekirk11: Did you know:

Joe Biden’s niece avoids going to prison for running a $100,000 credit card scam

Democrats privilege, it…",United States,2020-01-14 16:38:02,neutral
Notinmyname,"RT @BernieSanders: When you look at my record vs. Joe Biden's record, I just don't think that Biden's record is going to bring forth the en…",UK,2020-01-14 16:38:02,neutral
USA PROUD,"RT @charliekirk11: In 2016, when 6 Republicans were left 50% were minorities:

Trump
Cruz
Rubio
Carson
Kasich
&amp; Jeb!

Today, 6 Democrats ar…",Texas,2020-01-14 16:38:03,neutral
UW Dawg Fan,RT @JoyceWhiteVance: The reaction to this seems to be almost universally like mine. No one is surprised. Instead of the shock &amp; outrage eve…,"Seattle, WA",2020-01-14 16:38:03,positive
"American 'Cogito, ergo sum armatus'",Boom shaka laka,OH / AZ / MO,2020-01-14 16:38:03,neutral
Gen X,"RT @ChadPergram: McCarthy calls on Biden to suspend his campaign during impeachment trial: The only rightful thing of Joe Biden, to make a…","Ohio, USA",2020-01-14 16:38:03,neutral
🔥California For Bernie🔥,RT @davidsirota: These are the very clear differences between @BernieSanders and @JoeBiden that Democratic voters deserve to know about 👇,"CA, USA🇺🇸",2020-01-14 16:38:03,positive
🌴 Jane 🌴,"RT @MarshallCohen: This might be the most important news of the day. Russia could leak Burisma emails, and slip in some doctored emails, to…","California, USA",2020-01-14 16:38:03,positive
Jeanine Barone,RT @JoyceWhiteVance: The reaction to this seems to be almost universally like mine. No one is surprised. Instead of the shock &amp; outrage eve…,New York City,2020-01-14 16:38:03,positive
Å Fusion,"RT @VABVOX: Why are the records of Bernie and Biden off limits? I mean I know everything down to Warren's and Harris's panty sizes, but we…","California, USA",2020-01-14 16:38:04,negative
America First Duo,"RT @charliekirk11: Did you know:

Joe Biden’s niece avoids going to prison for running a $100,000 credit card scam

Democrats privilege, it…",None,2020-01-14 16:38:04,neutral
