user,tweet,location,date,sentiment
pat maddin,"RT @charliekirk11: In 2016, when 6 Republicans were left 50% were minorities:

Trump
Cruz
Rubio
Carson
Kasich
&amp; Jeb!

Today, 6 Democrats ar…","Kentucky, USA",2020-01-14 15:47:13,neutral
#ForAll & #NoWarWithIran 🕊🍞🌹🏥🌳📚🏡⚖️💵🕢,RT @CrimsonGash: People overwhelmingly trust Bernie to fight for them on the issues that matter most. #Bernie2020 #DemDebate,None,2020-01-14 15:47:13,positive
#BeTheMedia,"@peterdaou Peter, you know why! Elizabeth Warren has more respect for Trump than Bernie Sanders. She didn't just do… https://t.co/6MriPJK6Hm",None,2020-01-14 15:47:13,positive
Anti-socialization,"RT @aishaismad: As a woman and a feminist, watching a strong woman like Elizabeth Warren weaponize her identity to defeat the most progress…","Seattle, WA",2020-01-14 15:47:13,positive
Char T,"RT @RedNationRising: Warren said she’s willing to ban drilling, mining, new buildings, new houses in the name of ""environmental justice"" 😳…",None,2020-01-14 15:47:13,positive
ElPortal24,Demócratas piden una dispensa para Puerto Rico en el pareo de los fondos de emergencia La senadora Elizabeth Warren… https://t.co/eZEYOyfmzn,None,2020-01-14 15:47:13,neutral
Benjamin Arce,RT @AbbyMartin: Almost every aspect of Warren’s public persona has been a lie or embellishment. She’s not an honest broker. And given how q…,None,2020-01-14 15:47:14,positive
Joseph Molina,RT @mj_lee: What we just broke on air @CNN: Bernie Sanders told Elizabeth Warren in a private meeting in December 2018 that he did not beli…,"Michigan, USA",2020-01-14 15:47:14,neutral
Kevin T is Me,"RT @HKrassenstein: If Bernie is the nominee, I’ll vote for him.  If Warren is the nominee, I’ll vote for her.  

Stop the fighting within t…",Middle of the Mitten/Go MSU!,2020-01-14 15:47:14,neutral
We The People,RT @pvtjokerus: Does anyone with an IQ above a plankton believe this? https://t.co/7v2cu4ho2O,None,2020-01-14 15:47:15,neutral
V🧢,RT @marchandsteve: This is pretty remarkable: @PPICNotes didn’t include @AndrewYang in this poll! The 3% came from people who volunteered h…,"Northern California, USA",2020-01-14 15:47:15,positive
🐞Ladybug Laff🌹☘️🦅🐯💋💪⛷️🐴🦞🧜🏻‍♀️🐉🦄🏰👑 ♻️,"@Amy_Siskind @ewarren You know it's all a lie, yet you spread the 🐂💩further.  You completely disgust me.  Give all… https://t.co/odfzCAkxcW","Redondo Beach, CA",2020-01-14 15:47:15,positive
RAW,RT @scapelliti: @RoseAnnDeMoro @KristenOrthman @ewarren @SenSanders I remind myself that Warren is the same person who insisted she was let…,301-334,2020-01-14 15:47:15,neutral
🌈 Xeans Icemane 🌈,"@bogglesnatch Maybe. He is a politician so a certain mercenary utilitarianism is his primary motivating force, but… https://t.co/tli0sp2KpB","USA, Sol-3",2020-01-14 15:47:15,positive
Kyle Groetzinger,RT @traceyecorder: I believe this. I believe this is a statement on where he believes society is and is not a lack of respect for Senator W…,"Washington, DC",2020-01-14 15:47:16,neutral
Settle Petal,RT @DCjusticeseeker: And they say they don’t support terrorists? https://t.co/GKDJtI2jY2,None,2020-01-14 15:47:16,neutral
Free Bird   Build the wall crime will fall!,"@MAGAzine2020 @KAG1776MAGA @BernieSanders Uh, so is Warren.. so is Biden.  It's called socialism or communism.. both are the same thing.",None,2020-01-14 15:47:16,neutral
John Jenkins,RT @lhfang: Washington Post reports that one of the people with knowledge of the Bernie-Warren dinner says that Bernie did not express doub…,Where I am now!,2020-01-14 15:47:17,neutral
Blue Check!,"@SlowGunMurugan @scooniepenn @ttagaris @cascamike @BernieSanders IOW, only one of them has credibility in this case, and it ain't Warren.",None,2020-01-14 15:47:17,neutral
Joe Troupe,They actually want a woman.,"Florida, USA",2020-01-14 15:47:17,neutral
CynBlogger ♈️ (WTP2020) 🆘🍑,"RT @AmberForIowa: If you’ve ever been through bankruptcy or known someone who has, you know exactly why @ewarren is the right person to lea…",Northern California,2020-01-14 15:47:17,positive
Jacob Smith,"RT @ppppolls: Our new North Carolina primary poll finds:

Joe Biden 31
Bernie Sanders 18
Elizabeth Warren 15
Michael Bloomberg 8
Pete Butti…","Chapel Hill, NC",2020-01-14 15:47:17,positive
ric flair drippini,These are certainly words involving nouns that I am familiar with on their own,None,2020-01-14 15:47:18,positive
💜⁷💙 💛LostInZiami❤,"RT @atrupar: So far today, Trump has:

1) retweeted image of a mutilated corpse
2) retweeted Islamophobic image mocking how Muslims dress
3…","Los Angeles, CA",2020-01-14 15:47:18,positive
Berning2020,"RT @brianpmangan: @ewarren Senator Warren, I am a Bernie supporter and have strongly advocated for you with my fellow Bernie volunteers and…","Massachusetts, USA",2020-01-14 15:47:18,positive
Swoozy (#44)🙄 IMPEACH!!!,"RT @mmpadellan: The ONLY thing being accomplished by the ugly mud-slinging between the Sanders and Warren camps today, and every damn day,…","Connecticut, USA",2020-01-14 15:47:18,negative
Zia Haider Rahman,RT @ErikLoomis: Anyone so heavily invested in this Warren/Bernie thing to the point of attacking the other needs step away from the interne…,None,2020-01-14 15:47:18,negative
Bernie Boomer 🗽☕🚦 📢,"@Jaybefaunt they are not letting this go, and this is a clear indication that it's an MO and not a real thing",Everywhere,2020-01-14 15:47:18,positive
Dem-#Resist #Medicare4All #BlueNoMatterWho,"@RabbiJill @1FreshTake So calling out an obvious, politically timed lie/smear BY Warren is somehow attacking Warren… https://t.co/E0fHVNlu8x",None,2020-01-14 15:47:19,neutral
Just Another Andy McCluskey Stan,RT @allahliker: i remain 100% convinced that warren loved to tell an embellished version of her bernie dinner just like she loved talkin ab…,"Eugene, OR",2020-01-14 15:47:19,positive
Silver Muse 💗 #Bernie2020,"RT @PatTheBerner: #RefundWarren
Act Blue is literally at max capacity from people asking for refunds of their Warren donations...on the eve…","Tennessee, USA",2020-01-14 15:47:20,neutral
Adam Joy 🌹On Your Left,"@LammaticHama ""For almost six years, she intentionally did what colonialism has always done to people of Indigenous… https://t.co/gztdx7CFn0","Chile, for now.",2020-01-14 15:47:20,neutral
Tom Doran,"RT @AngryBlackLady: I’m just going to drop this here and walk away. Shaun King lies. A lot. So no, I don’t believe anybody told him a godda…","Cardiff, Wales, UK",2020-01-14 15:47:21,neutral
NY For Sanders #Bernie2020,"RT @axiomsofdomini1: https://t.co/RCtTsDL2De
According to 538s Ipsos Knowledge Panel debate pre-poll Bernie Sanders has the highest favorab…","New York, USA",2020-01-14 15:47:21,neutral
Stacey,Weird. Bernie is doing well. Robert Francis &amp; Kamala were terrible retail candidates. Warren is sinking of her own… https://t.co/HgYsv8CoCb,Georgia,2020-01-14 15:47:21,negative
jared dryden  ♡,"RT @Politics_Polls: #California @PPICNotes Poll (1/3-12):
Sanders 27%
Biden 24%
Warren 23%
Buttigieg 6%
Klobuchar 4%
Yang 3%
Bloomberg 1%…","Detroit, MI",2020-01-14 15:47:21,neutral
ONGOING SLAUGHTER,"RT @KatzOnEarth: The most shocking thing, to me, about the Sanders/Warren story is that Donald Trump laundered money from the Islamic Revol…",Northern California,2020-01-14 15:47:22,negative
Elizabeth A. Bieber,"RT @maddenifico: Now that Elizabeth Warren has confirmed that Bernie Sanders told her 'a woman could not win the presidency', and Bernie Sa…",Houston Tx,2020-01-14 15:47:22,neutral
Ministry of Information - Social Media Assurance🥯,"Oh dear Liz, your habit of stretching and exaggerating things may have just sunk your campaign and permanently tras… https://t.co/E8h3fxMZ2W","Dromosphere, USA",2020-01-14 15:47:22,neutral
POL155,"RT @VABVOX: Game-changer that will be unveiled in the #DemDebate, no doubt.",None,2020-01-14 15:47:22,neutral
John B Ramundo,"RT @MariaBonanno9: In addition to embracing Rep. Alexandria Ocasio-Cortez’s Green New Deal, Elizabeth Warren recently stated that, as presi…",None,2020-01-14 15:47:23,negative
Doug,"RT @Atlantiso1: Dems and Media keep blaming Trump for ""dividing Americans"". Now Warren says ""factions"" in the Dem Party caused his election…","North Carolina, USA",2020-01-14 15:47:23,neutral
Krishan Patel,"RT @IAmKrishanPatel: Dear both Bernie Sanders and Elizabeth Warren supporters,

The true threat is Joe Biden.","Los Angeles, CA",2020-01-14 15:47:23,positive
ShreyaScribbles #IStandWithEvoMorales 🏴🌹,RT @niktaylorde: Why You Shouldn't Support Elizabeth Warren For The Upcoming 2020 Election: a thread https://t.co/DfHjbtakqi,Stolen Tongva Territory,2020-01-14 15:47:23,neutral
JF,RT @KatieHill4CA: Unsolicited thought re: Sanders/Warren latest. Every woman who won in 2018 in a tough seat heard it too- countless times…,None,2020-01-14 15:47:24,positive
Potato Cat,RT @GarbageApe: lol warren fucked this up so bad https://t.co/XBDrD74oxT,"Mission, KS",2020-01-14 15:47:25,negative
Simply Irredeemable,@ComfortablySmug @shaunking @BernieSanders This is not the @ewarren we know —- remember her harrowing MeToo moment… https://t.co/29QA1gvwvs,"Boston, MA",2020-01-14 15:47:26,neutral
GEM,@Mattielisbon @briebriejoy He did. Bernie said he told Warren that Trump was sexist and racist and would make it ha… https://t.co/e6VHQmPixN,None,2020-01-14 15:47:26,neutral
Puppetics,"Here's the reason Elizabeth Warren hasn't retired and become a cat lady.

https://t.co/CwTKEhy5kf","San Antonio, TX",2020-01-14 15:47:27,neutral
Kevin Klawitter,RT @waltisfrozen: This Sanders/Warren divide is a good example of why Democrats have been walking on eggshells around Bernie for the past f…,Minnesota,2020-01-14 15:47:27,positive
T-Barb,"RT @hammodimissouri: Elizabeth Warren is not the most progressive woman in the U.S.

Ilhan Omar is. https://t.co/IyKDoW7tB4","Brooklyn, NY",2020-01-14 15:47:28,positive
Red FIN,"@CNN deliberately and maliciously lie?
We are shocked!!!🤦‍♀️🤦‍♀️🤦‍♀️",None,2020-01-14 15:47:28,neutral
Andrew Durso,"bernie’s supporting cast are all ringers (aoc and ilhan omar most exciting young voices on the left, all time king… https://t.co/uv1Gc3r2fx",new york,2020-01-14 15:47:28,positive
Patrick Cant,RT @LOLGOP: I'd be good with Bernie saying he thinks a woman could whomp Trump tonight and Warren taking him at his word and everyone movin…,None,2020-01-14 15:47:28,positive
Paige Zidek,"RT @LouisatheLast: My personal take on both the campaign script and the sexist comment blowup, as a Warren supporter with Sanders as my sec…",Minneapolis,2020-01-14 15:47:29,neutral
Jonathan Koomey,"RT @OsitaNwanevu: The unity positions:

1) Sanders made a sexist/misinformed remark and is lying, but don't worry about it

2) Warren is ly…","California, USA",2020-01-14 15:47:29,neutral
ilovetrump,RT @patgill69033215: @ScottPresler There is #Warren’s history of lying ... but then there is #Bernie’s opinion of women https://t.co/QobjBi…,None,2020-01-14 15:47:29,neutral
JohnnyO1011,"RT @GottaLaff: And of course, Hallie presses Steyer: “I don’t want to belabor the point, but who do you believe, Warren or Sanders?”...BELA…","Cape Coral, FL",2020-01-14 15:47:29,neutral
Lareesa,Something tells me Bernie thought HILLARY couldn’t win and all you fuckers that cry “identity politics” when it act… https://t.co/0RiXLphclF,"Between occupied Powhatan, Piscataway, and Catawba land",2020-01-14 15:47:30,positive
#BeTheMedia,"RT @Bernie_Or_Vest: @peterdaou Peter, you know why! Elizabeth Warren has more respect for Trump than Bernie Sanders. She didn't just do thi…",None,2020-01-14 15:47:30,positive
"WTF,IYP ?..No Filters!","RT @HKrassenstein: If Bernie is the nominee, I’ll vote for him.  If Warren is the nominee, I’ll vote for her.  

Stop the fighting within t…",milky way galaxy..for now.,2020-01-14 15:47:30,neutral
Laffy,RT @JoshuaHol: Imagine giving a shit what Tom Steyer thinks about this nontroversy.,California,2020-01-14 15:47:30,negative
Leefeller Guy,"@BernieWdveWon @PatTheBerner Being Sarcastic, Warren showed her opportunism in 2016 endorsing the Hillary. 

She ma… https://t.co/1XsrAIBGSC",Soggytits South VA.,2020-01-14 15:47:30,positive
Get Real Bernie/Cenk 2020!,"RT @peterdaou: ON #WARREN'S LOW BLOW

Since this will come up at the #DemDebate, I want to explain her attack on #Bernie.

When CNN leaked…",United States,2020-01-14 15:47:30,neutral
Iman Remzi,RT @BernieeSanderrs: I was a feminist back when Warren was a Republican.,she/her,2020-01-14 15:47:30,neutral
Chid 🐛,Imagine if Elizabeth Warren had the political courage to run against Hillary Clinton in 2016—she might not be getti… https://t.co/0pj657ER3c,United States,2020-01-14 15:47:30,neutral
Conservative Millennial,"Fake black guy goes after fake Native American.

Twitter is awesome.",None,2020-01-14 15:47:31,negative
Gourmet Spud,"RT @eastwes: JAY LENO: You hear what's trending? Have you seen this? 'Refund Warren.' Yeah, 'Refund Warren.' I gotta tell ya, I haven't hea…",Toronto,2020-01-14 15:47:31,neutral
Harry 0..🌹🌈🔜 #GTTO,Crazy blame Bernie time has started..🙄! Warrens poll count dropping is it..🙄.. #Bernie2020,None,2020-01-14 15:47:31,negative
Laura,"RT @gaywonk: Billionaires want Bernie vs Warren.
Big Pharma wants Bernie vs Warren.
Biden wants Bernie vs Warren.
Trump wants Bernie vs War…",None,2020-01-14 15:47:32,positive
DebbieDoesResist,"RT @VABVOX: Why are the records of Bernie and Biden off limits? I mean I know everything down to Warren's and Harris's panty sizes, but we…","Philadelphia, PA",2020-01-14 15:47:32,negative
Matthew,"""Elizabeth Warren has exhibited a wide-ranging pattern of dishonesty and contempt for Indigenous communities that d… https://t.co/snQHjeasbb",Occupied Tonkawa Territory ,2020-01-14 15:47:33,neutral
Arthur Schopenhauer 🧢,"@MyLifeIsMunitz 1) Yang 18/20
2) Tulsi 10/20
3) Bernie 7/20
4) Steyer 10/20
5) Warren 10/20
6) Biden 7/20
7) Klobuc… https://t.co/spL6cod3Y2",None,2020-01-14 15:47:33,neutral
ChaiCoffsKey,"RT @peterdaou: ON #WARREN'S LOW BLOW

Since this will come up at the #DemDebate, I want to explain her attack on #Bernie.

When CNN leaked…",Hades,2020-01-14 15:47:34,neutral
Kat 4 Obama,"RT @reesetheone1: Hillary Clinton Didn't make a pact with a man who felt that way. In fact, Elizabeth Warren was the LAST democratic woman…","Washington State, USA",2020-01-14 15:47:34,neutral
Krishan Patel,"RT @IAmKrishanPatel: Dear both Bernie Sanders and Elizabeth Warren supporters,

The true threat is Joe Biden.","Los Angeles, CA",2020-01-14 15:47:34,positive
Watchdog,RT @JodyBelcher7: Does anyone really care what al sharpton has to say? Not me! I don’t care if Bernie Said stick lady couldn’t win the 2020…,#Homeless  #SeeksHood2Adopt,2020-01-14 15:47:34,positive
W Will🌊🌊,"RT @GeoffRBennett: “Oh, a woman can be president. (Laughs) Of that, I am sure!” — Sen. Kamala Harris, when asked by @julietsirkin about the…","Arizona, USA",2020-01-14 15:47:34,positive
AFT Academics,RT @JCamps3000: Taking a break from Warren v. Sanders to talk up grad student unions! The rights of grad student workers to unionize is und…,a campus near you,2020-01-14 15:47:35,neutral
HARRY the kid  WWG1WGA,"RT @catturd2: Breaking ...

After only 2,823,734 lies, spanning 4 decades, liberals have finally figured out that Elizabeth Warren is a lia…",In unrented space in your mind,2020-01-14 15:47:35,neutral
charo bolanos,"RT @HillaryIsComing: I try not to be jaded, but why am I suspicious #RefundWarren is ACTUALLY all Bernie Bros who are irked at her, as oppo…","Miami, FL",2020-01-14 15:47:35,neutral
Melissa Karipidis,"RT @littledeekay: Vince Vaughn talking to Trump doesn’t matter.

 What Bernie said to Warren one time in a private conversation hardly matt…",Connecticut,2020-01-14 15:47:36,negative
